text,weak_label,confidence,rule_triggered
汽车美容师傅中工、大工。招聘汽车美容师傅中工、大工1、车辆美容、室内外清洗、打蜡、抛光、封釉、精细镀膜、漆面护理等项目的施工2、积极配合同事的工作，有耐性，上进心，服从领导管理；3、有驾照，会驾驶车辆。,136,0.8735,similarity
大渡口区4S店汽车美容技师5K+。工作内容：1、一年以上汽车美容项目施工经验；2、精通所有容项目施工，如抛光、打蜡、封釉、镀晶、机舱深度清洗保养等项目；3、与上级领导沟通对接，工具设备管理及保养；岗位要求：1、具备良好的职业素养，身体健康，拥有耐心、细心和责任心；2、有驾照会开车，能熟练驾驶者优先考虑。薪资结构：包住包吃中午一顿+节假日福利。底薪+施工提成+餐补+包住=综合薪资5K+早9晚6 月休4天（节假日加休）高端4S店上班职...,136,0.9013,similarity
延波米线-绥德厨工。岗位职责:为客人做干净卫生可口的饭菜，做好卫生清洁。任职资格:持有健康证，干净利落，吃苦耐劳，服从安排。包住、包吃、全勤奖、工龄奖、购买保险、免费培训、晋升快。岗位职责：1.负责的炒米饭、拌擀面皮、炸小吃、煮米线等餐品的制作；2.负责后厨卫生清洁清扫工作；3.负责各类菜品的准备；4.负责后厨各类设备的维护保养。任职要求：1.个人需持有健康证，干净、卫生、清爽；2.能够吃苦耐劳、乐于帮助，做事干脆利...,0,0.6751,reject_food_service
置业信息咨询师+高奖金。【工作内容是做什么的呢？】主要是一二手房租赁买卖服务，前期是网络推广运营、接待上门客和寻找房源、客源，后期可以往两个方向发展，业务专家或者是往管理层方向培养。我们不是传统的房地产行业，无需喝酒应酬，我们是团队作战、团队氛围好、师傅都会分业绩给徒弟，入职后公司会给你安排专门的导师，带教你成长，公司也有专门的培训闯关软件帮助新人多方面掌握技能【职位发展方向】（1）营销管理岗：置业顾问—置业经理—店长—...,0,0.8012,reject_real_estate
项目经理。技能要求：1、学历/专业:地理信息科学、制图学与地理信息系统、信息管理与信息系统、计算机软件等相关专业2、具备GIS理论知识，熟悉使用ArcGIS等GIS软件，有一年及以上技术支持或项目管理工作经验。3、具有较强的解决问题的能力，思维清晰有条理，具备较好的沟通和项目管理能力；4、具备项目需求调研、需求分析能力，可协助完成产品架构和功能设计；5、具备较强产品文档书写能力和汇报能力；6、工作积极主动、...,169,0.8648,similarity
汽车喷漆。1、负责完成维修车辆的调漆及喷漆工作；2、负责妥善保存各类油漆调和剂，避免变质挥发；3、维护保养设备、工具，保持维修现场整洁、有序；4、认真填写和保存各类维修质量记录。5、在没有喷漆工作时完成车间其他工作。,136,0.819,similarity
汽车钣金技师。职责描述： 1、新能源汽车钣金维修。 2、负责对美容施工所需设备的保管及保养； 3、完成领导交办的其他工作。 任职资格： 1、有汽车抛光美容经验，学过系统的汽车美容知识优先考虑； 2、熟练使用抛光机等漆面处理工具，熟悉各类研磨剂的特性，对漆面养护有一定专业知识； 试用期过后入五险，工资每月按时发放，从不拖欠或延时。 工作时间：月休4天 职位福利：餐补、定期团建、五险、绩效奖金、团队气氛活泼、优秀员...,136,0.8854,similarity
汽车美容。岗位职责：提供相应的美容服务，负责本人进行的美容作业的质量与安全；做好作业档案及记录表格初级3500+ （只会洗车也可以、慢慢学） 中级5000+ （能讲清楚打蜡和镀晶的区别、能迅速找到漆面或内饰缺点及交流切入点、能熟练玩耍抛光机，最好能切削到位）做6休1，8:00—20:00； 每个月15号发工资,136,0.8827,similarity
汽车美容技师。岗位职责：全盘负责汽车美容工作（负责车辆抛光打蜡、封釉、镀膜、镀晶、轮胎、内饰、发动机等美容护理项目的施工）。任职要求：1、三年以上经验，高中以上学历；2、具备专业汽车或高档品牌汽车美容工作经验优先考虑；3、工作认真细致，有责任心，能吃苦耐劳，同时，具有良好的客户服务意识，具有职业道德和团体合作精神；4、持有驾驶证。,136,0.8823,similarity
汽车装饰美容。1、熟悉汽车美容工作，独立、熟练完成各类汽车美容项目的施工（漆面养护、镀晶、镀膜、打蜡等），有喷漆抛光经验优先；2、熟练操作大灯翻新、镀铬件翻新；3、全车膜；4、电子产品：导航，倒车雷达，行车记录仪等；5、加装件：前后保险杠，尾翼等；6、掌握相关产品知识和专业技术，不断提高自身职业素质和技能；任职要求：1.、具有汽车美容施工从业经验；有中级工证优先；2、工作积极主动，责任心强，服从上级的各项工作要...,136,0.8839,similarity
"延波米线--靖边厨工。包住、包吃、全勤奖、工龄奖、购买保险、免费培训、晋升快。 岗位职责： 1.负责的炒米饭、拌擀面皮、炸小吃、煮米线等餐品的制作； 2.负责后厨卫生清洁清扫工作； 3.负责各类菜品的准备； 4.负责后厨各类设备的维护保养。 任职要求：1.个人需持有健康证，干净、卫生、清爽； 2.能够吃苦耐劳、乐于帮助，做事干脆利索。 3.班次主要有两个：早班8:30-13:00,16:30-21:30，中班11:00...",0,0.6993,reject_food_service
汽车美容技师。1、负责来店车辆的清洗工作。 2、严格按操作规范进行车辆清洗。 3、向客户讲解清洗车辆的关注点。 4、向客户介绍各项服务项目。 5、负责相关服务的开发工作。 6、完工后及时清理场地保障场地整洁。,136,0.8819,similarity
（郑州客车厂）包吃住普工。座椅装配白班18 晚班19+餐补200 焊工短期300一天 合同工4000+加班费（交社保） 线束工首月16-17一个小时 次月计件+餐补200 缝纫工：22/时+餐补200 叉车工：19/时+20餐补 装配工：试用期3000+加班费+餐补200 转正7000左右 转车工：试用期4000+加班费+餐补200 转正8000左右 零部件组装：长白班底薪3000+加班费缴纳社保质检：需有经验，两班倒（白...,0,0.6837,reject_textile
高端会所接待服务。任职工作： 1、负责餐前餐中班后的服务； 2、负责接待重要Vip客人； 3、负责别墅的入住退宿办理； 任职要求： 1、有过餐饮服务优先；有茶艺技能优先 2、性格开朗，头脑灵活，勤快，干活不矫情 3、五险一金，包食宿 4、工资底薪+提成，工作轻松，环境好 职位福利：包吃、节日福利、停车免费、绩效奖金，单休+法定,0,0.6993,reject_food_service
工艺员（乘用车）。岗位职责 ：1、根据技术文件要求，负责的产品工艺文件； 2、确保工艺文件及时性及生产文件的有效性； 3、负责工艺文件现场的指导，检查、督促、考核文件的执行情况，协助生产解决新品生产中的问题；4、对新品过程中的问题点与其他部门反馈与跟踪；5、编制、修正设备工装的作业指导书；6、收集、整理工艺问题，跟踪、优化生产工艺； 7、定期对现场工时进行测定，修正、维修定额模板； 8、分析、整合工位，现场指导并落...,27,0.9045,similarity
零售经理 6-10k。岗位职责： 1、负责收集整理辖区内厅店移动业务运营数据，并做数据分析。2、对接市、区县的移动和厂家，主要负责产品销售和厂家炒店活动的对接事项。3、负责门店人员的招聘和人员安排工作，设定员工KPI考核细项。4、每天按要求做好零售门店业财管理、整改、分析、定期自查等相关工作，对零售厅店固定资产等建立健全台账，每月根据本部通知做好月度盘点工作，做到账实相符。5、做好厅店日常问题收集及初步解答，本部政策等...,109,0.8509,similarity
汽车美容技师。岗位职责：1、负责抛光打蜡、清洗发动机，清洗内饰、封釉、精细镀膜等美容项目的施工；2、负责对美容施工所需设备的保管及保养； 3、完成领导交办的其他工作。 任职资格：1、有汽车抛光美容经验，学过系统的汽车美容知识优先考虑； 2、吃苦耐劳，抗压力强。,136,0.9075,similarity
软件售前服务专员。【岗位职责】通过电话、微信、网络、面对面沟通等方式为意向软件产品的客户（已有老客户、无需自己寻找客户，对老客户做好维护）提供软件使用方面的服务、解答客户疑问，介绍收费产品与免费产品的区别，促成客户购买收费产品，成为公司软件产品的正式用户。【薪资福利】1、 薪资结构：无责任基本工资（4800-5500元/月）+住宿，有证券从业资格证补贴500，且且是本科生以上补贴再加200.正式员工月薪8000元以...,0,0.8185,reject_pure_finance
汽车美容（虹桥机场店）。岗位职责 1、独立完成车辆美容项目，抛光，打蜡，精洗，镀膜，熟悉加装装潢附件； 2、性格开朗活泼，具有亲和力； 3、有产品主动销售意识； 4、服从店长工作安排，保质保量完成工作任务。 任职资格 1、中专以上汽修相关专业； 2、1年以上汽车保养经验； 3、身体健康，能吃苦耐劳。,136,0.8852,similarity
