text,weak_label,confidence,rule_triggered
中航锂电(江门)直聘，生产岗多岗可选。招聘岗位:生产设备管理员1:设备规划与选型分析生产需求和技术要求，制定设备规划。进行设备选型，确保设备适合生产流程，2:设弍备采购与交付与供应商合作，制定采购合同，确保设备按时交付并符合质量要求，3:设备安装与调试进行设备的组装和调试，确保正常运行，4:设备运行与监控监测设备性能和运行状态，及时发现问题。5:设备维护与保养定期进行清洁、润滑和更换易损件。6:故障排除与修复迅速响应设备故障，进行排查...,141,0.8525,similarity
哈飞长白日结198-240包吃住环境好。【哈尔滨云枫汽车】《产品》：云枫汽车主机厂，生产汽车。《岗位》：涂装/焊装/总装 操作工，叉车司机《工资》：操作工198元/天，叉车司机242元/天，七天后日结，不足12小时按照实际出勤时间计算《综合》：🧧🧧5500—6500元，叉车7000左右。《班次》：倒班（现阶段长白班）《年龄》：17-45周岁《时间》：7:30-7:30倒班，现阶段长白班。《吃饭》：免费中餐➕冷餐《住宿》：上下铺《体检...,172,0.7401,similarity
惯性导航工程师。工作职责: - 研究和开发惯性导航及组合导航算法 - 算法仿真，并协助团队在硬件平台上进行算法实现 - 撰写相关的技术文档 职位要求： - 硕士以上学历 - 精通惯性导航和组合导航算法者优先 - 精通卡尔曼滤波技术 - 熟练使用MATLAB进行建模及仿真，熟练使用C语言 - 扎实的惯性导航相关理论基础，包括Kalman，Quaternion，Data fusion等 - 创新力、自我驱动力、团队合...,92,0.8915,similarity
航空质量科长。1、负责公司航空质量管理体系的策划、建立，实施及改进工作。2、负责组织制定和完善公司各项质量管理制度。3、负责组织公司各部门质量管理培训和指导内部质量管理审核。4、负责公司质量管理体系外部审核的联系工作。5、负责引进质量管理技术，提供质量管理水平。6、负责外协生产单位质量监控工作。7、负责公司产品生产各环节的质量监督及检查。8、负责公司各流程的优化、检查及改进。9、精通AS9100或GJB9001...,143,0.9045,similarity
【实习】科大讯飞—交互设计实习生。【工作内容】： 1、协助设计师，完成科大讯飞一项创新智能硬件业务，移动端/桌面端/web端等设计工作 2、协助设计师，完成此硬件设备配套软件的UI定义。 【任职要求】： 1、可以熟练使用Sketch软件 2、了解交互设计相关方法，可以和产品经理、交互设计师进行良好的合作沟通； 3、有团队精神，有创业激情和责任感，能承受一定强度的工作压力； 4、加分项：有一定的审美能力、美术基础，具有一定的视觉设计能力； 5、加分项：可以熟练使用PS、C4D等软件,122,0.8662,similarity
无人机飞控总师。岗位职责1. 制定无人机飞控系统中长期技术发展路线，把握系统架构与核心算法方向。2. 主导飞控系统设计、建模、仿真、集成、测试及验证全流程，确保系统可靠性与任务达标。3. 牵头解决高等级飞控技术难题，包括智能控制、集群协同、抗干扰及高可靠容错控制等。4. 组建并带领飞控技术团队，开展技术培训与能力提升，形成高水平研发梯队。5.统筹研发计划与资源，严格执行质量与保密管理体系，确保项目按时高质量交付。...,66,0.9124,similarity
硬件工程师。1、有汽车/医疗/航空电子工作经验或电子竞赛获奖经历者优先考虑；2、能熟练运用示波器、逻辑分析仪等仪器进行信号测试和分析；3、能够熟练使用Altium/Cadence工具进行原理图和PCB设计；4、熟练掌握各类封装器件的手工焊接；5、具备较强的团队协作能力、沟通能力、责任心和上进心，具备良好的学习能力，能够承受一定压力。岗位职责：1、负责无人机、机器人及其它应急救援装备的系统硬件方案设计；2、原理...,26,0.8866,similarity
中航技2026年社会招聘-军贸质量监督体系建设管理岗(J10046)。岗位职责:健全并完善军贸航空产品质量监督体系标准及程序文件；授权人员管理，负责军贸代表培训和资质管理，军贸质量监督专家的聘用和管理，负责军贸验收总代表任命；负责军贸代表室质量信息收集，供应商评价。任职要求:本科及以上学历，具备从事航空装备质量或者适航工作5年以上经验并有较强的组织协调管理能力，优先选择具有10年以上质量管理或者适航管理经验人员。,9,0.8347,airworthiness
"项目总监。核心岗位职责 1. 项目全生命周期管理：负责低空经济中AI相关项目（如无人机AI巡检、城市空中交通管理、物流无人机智能调度、eVTOL自主飞行技术验证等）的立项、规划、执行、监控和收尾的全过程管理。 2. 跨部门资源协调：领导并协调包含AI算法工程师、飞控软件工程师、硬件工程师、数据科学家、法规合规专员、运营团队在内的跨职能团队，确保项目资源到位、信息通畅、目标一致。 3. 技术方案与集成管理：深度参与技术方案评审，确保AI技术（如计算机视觉、路径规划、机器学习模型）与低空飞行平台（无人机/eVTOL）及任务载荷的有效集成与测试验证。 4. 质量、风险与合规性管控： 建立并维护项目质量与安全管理体系，确保项目输出符合航空级安全标准。 系统识别和管理项目在技术、供应链、空域审批、数据隐私等方面的风险。 确保所有项目活动严格遵守国家及地方的民航法规（如CAAC、FAA、EASA的相关规定）。 5. 利益相关者管理：作为项目的主要接口人，向高层管理层汇报，并与内外部客户、政府监管机构、供应商等保持高效沟通，管理期望并推动项目进展。 6. 预算与成本控制：制定和管理项目预算，控制成本，并对项目的投资回报负责。 任职要求 1. 学历与经验要求 学历：本科及以上学历，硕士优先。专业方向包括但不限于：计算机科学、人工智能、电子工程、自动化、航空航天工程、信息管理等。 经验： 硬性要求：具备 3-5年以上 复杂的软硬件结合产品或技术项目的项目管理经验。 交叉领域经验：至少在以下一个领域有直接项目经验： 人工智能/机器人领域：从事过机器学习、计算机视觉、自动驾驶、机器人等相关项目的管理。 低空经济/无人机领域：从事过无人机、eVTOL、航空电子、空中交通管理系统等相关项目的管理。 证书：持有PMP（项目管理专业人士认证）、ACP（敏捷管理专业人士认证） 或同类证书者优先。 2. 技术知识要求 人工智能基础：深刻理解机器学习、深度学习的基本原理和工作流程。熟悉常见的AI框架（如TensorFlow, PyTorch）和模型部署流程。无需亲自编码，但必须能与算法专家高效对话。 低空技术理解： 熟悉无人机/eVTOL的基本系统构成（飞控、导航、通信、动力等）。 了解低空运行的基本概念，如空域分类、飞行计划申报、BVLOS（超视距飞行）。 对相关的通信技术（如4G/5G链路）和感知避障技术有基本认知。 软件与数据：了解软件开发生命周期、嵌入式系统，并对大数据处理和分析有基本概念。 3. 核心能力与软技能要求 卓越的跨团队领导与沟通能力：这是核心中的核心。能够化解技术壁垒，统一团队目标，用清晰的语言向技术和非技术背景的成员传达信息。 系统性思维与问题解决能力：能够洞察技术、法规、市场之间的复杂关联，在约束条件下找到最优解。 强大的风险意识与合规意识：对航空安全和数据安全抱有极高的敬畏心，能主动识别并管理合规风险。 出色的抗压与适应能力：能够适应快速变化的行业环境和项目需求，在不确定性中推动项目前进。 商业敏锐度：具备成本意识，理解项目技术方案与商业价值之间的联系。",9,0.8811,airworthiness
储备干部/纯90后团队/应届生/实习生。招徒弟(仅招5名)，本人亲自带教(年度销冠)，要求:**专科(含)以上学历，年龄20-35岁。 我是深圳链家罗湖东大区区域经理王锦军，由于大区发展需要，完成2021大区管培生培养目标，现需要招聘5名优秀的本科生作为大区储备店长培养，由本人亲自协助带教，1年后可以直接任职门店经理。 我叫王锦军，入职链家5年 2016年年度租赁业绩公司** 2017年公司精英社年度大区** 2018年公司精英社，年度公司** 2020年开始带领团队，从零起步，门店业绩公司前三 2020年晋升区域经理，区域人均业绩公司** 在链家，你可以零基础，零经验，只要你肯努力，有梦想，我愿意把自己在这里从业六年的经验分享给你;在深圳，你虽初来乍到，刚刚步入社会，我会把自己对客户的热情和认真倾洒在你身上，我们一起成长，我是链家王锦军，我在深圳链家等你。 来链家的理由很简单: 一是我坚信公司发展空间平台更大。 二是我很看好链家在行业发展前景，因其互联网线上线下结合，O2O模式是行业最成熟的，而且有一套很成熟的运营培训体系，有潜力成为互联网租售平台的领头企业。这个最直接的受益者就是这段期间在链家拼搏的年轻人。三是通过努力，这个平台上可以有非常可观的收入，能力与收入匹配。 我特别希望你是:想做好的人，因为意愿比能力更重要如果您想跟一帮志同道合的年轻人一起奋斗，请主动联系我。 欢迎您加入百万门店俱乐部! 职位招聘5人,98,0.7615,similarity
